		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	NU = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
111010010   23   19   25   27   21   27   26   35  7.266076  0.508216 	SUCCESS 126
111010100   26   26   27   26   25   27   20   25  1.749799  0.987745 	SUCCESS 127
111010110   33   32   24   30   30   24   26   36 14.065933  0.080063 	SUCCESS 128
111011000   22   19   26   21   23   32   18   20  7.161484  0.519314 	SUCCESS 129
111011010   17   22   24   23   21   22   23   23  3.551046  0.895192 	SUCCESS 130
111011100   34   24   19   15   31   20   29   27 12.739325  0.121139 	SUCCESS 131
111100000   18   22   24   22   28   35   30   22  9.113000  0.332853 	SUCCESS 132
111100010   23   25   17   25   31   26   21   24  4.883611  0.769940 	SUCCESS 133
111100100   31   19   24   44   23   20   32   27 23.003322  0.003360 	FAILURE 134
111100110   25   16   24   22   24   21   27   28  4.586382  0.800730 	SUCCESS 135
111101000   23   30   23   22   22   24   34   21  6.384319  0.604266 	SUCCESS 136
111101010   29   22   18   21   23   30   21   17  7.585151  0.475005 	SUCCESS 137
111101100   28   20   25   26   19   36   23   28  9.062690  0.337035 	SUCCESS 138
111101110   37   24   18   24   25   19   25   24  9.747839  0.283172 	SUCCESS 139
111110000   21   23   25   22   32   36   29   20 10.698442  0.219378 	SUCCESS 140
111110010   37   17   21   35   18   23   25   26 16.239213  0.039081 	SUCCESS 141
111110100   24   35   26   23   17   22   30   36 14.554474  0.068410 	SUCCESS 142
111110110   22   19   18   20   17   27   27   19  8.159749  0.418023 	SUCCESS 143
111111000   21   23   27   21   28   30   26   19  4.570495  0.802340 	SUCCESS 144
111111010   23   28   28   27   20   25   23   32  4.834625  0.775097 	SUCCESS 145
111111100   24   23   32   26   19   30   28   23  5.842820  0.664833 	SUCCESS 146
111111110   18   26   29   16   24   26   23   25  5.942117  0.653716 	SUCCESS 147
		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	NU = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   20   22   22   20   21   19   25   29  4.763131  0.782567 	SUCCESS   0
000000011   18   22   22   18   26   24   26   33  7.315063  0.503052 	SUCCESS   1
000000101   26   21   24   22   22   30   24   30  3.757584  0.878306 	SUCCESS   2
000000111   19   20   30   21   25   30   21   31  7.553376  0.478266 	SUCCESS   3
000001001   28   28   31   24   17   26   26   28  6.038104  0.642964 	SUCCESS   4
000001011   18   30   17   25   23   29   17   29  9.594259  0.294666 	SUCCESS   5
